id,vendor_id,created_by,update_by,description,created_at,updated_at,category
248535,63519,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-27 10:19:55,2023-11-27 10:19:55,
248534,321144,4261729,4261729,علی الحساب بسته شود,2023-11-26 20:35:09,2023-11-26 20:35:09,
248533,339533,4523127,4523127,به درخواست مدیرت واریزی علی الحساب بسته شد,2023-11-26 19:21:16,2023-11-26 19:21:16,
248532,28744,2505019,2505019,با تایید سیما سیادتی تمام واریزی ها هم به حساب قبلی انجام شده برای تمام شعب,2023-11-26 18:34:24,2023-11-26 18:34:24,
248531,28744,2505019,2505019,وندور درخواست داشتن قراردادشون از شخص به شرکت تغییر کند / اقای ترامشلو چون هنوز کارهای ثبت برند رو انجام نداده بودن با تایید سعید جان تا امضا قرارداد مالیات روی همه سعب بدون مدرک فعال شده,2023-11-26 18:26:26,2023-11-26 18:26:59,
248530,214569,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-26 18:21:04,2023-11-26 18:21:04,
248529,103045,6328940,6328940,تغییر آدرس طبق نامه انجام شد,2023-11-26 17:12:30,2023-11-26 17:12:30,
248528,80109,741832,741832,مشکل برطرف شده با هماهنگی صدرا جان واریزی باز شد,2023-11-26 16:07:14,2023-11-26 16:07:14,
248527,342442,5034759,5034759,مدیریت درخواست واریز مبلغ به صورت ماهیانه دارند,2023-11-26 14:04:23,2023-11-26 14:04:23,
248526,268204,741832,741832,واریزی هفتگی طبق ایمیل فعال شد,2023-11-26 13:15:02,2023-11-26 13:15:02,
248525,322913,5383847,5383847,مدیریت درخواست دارند فقط یک واریزی در ماه به عنوان تسویه داشته باشند,2023-11-26 13:13:45,2023-11-26 13:13:45,
248524,323079,5383847,5383847,مدیریت درخواست دارند فقط یک واریزی در ماه به عنوان تسویه داشته باشند,2023-11-26 13:13:40,2023-11-26 13:13:40,
248523,37189,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-26 12:03:28,2023-11-26 12:03:28,
248522,321983,6328940,6328940,تغییر نام طبق نامه مورد تایید است,2023-11-26 11:30:42,2023-11-26 11:30:42,
248521,306176,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-26 10:55:06,2023-11-26 10:55:06,
248520,82089,6328940,6328940,تغییر حساب طبق نامه مورد تایید است,2023-11-26 10:28:52,2023-11-26 10:28:52,
248519,110172,6328940,6328940,تغییر نام طبق نامه انجام شد,2023-11-26 10:00:37,2023-11-26 10:00:37,
248518,86699,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-26 09:53:28,2023-11-26 09:53:28,
248517,333931,6328940,6328940,تغییر حساب طبق نامه مورد تایید است,2023-11-26 09:37:48,2023-11-26 09:37:48,
248516,47072,6328940,6328940,تغییر حساب مورد تایید است,2023-11-25 18:22:10,2023-11-25 18:22:10,
248515,110209,5034759,5034759,مدیریت درخواست واریز مبلغ به صورت ماهیانه دارند,2023-11-25 17:03:45,2023-11-25 17:03:45,
248514,319284,3814838,3814838,تغییر شماره حساب طبق نامه انجام شد,2023-11-25 16:25:30,2023-11-25 16:25:30,
248513,342980,3814838,3814838,به درخواست مدیریت جلوی وارزیی علی الحساب بسته شد,2023-11-25 16:22:49,2023-11-25 16:22:49,
248512,97823,333246,333246,,2023-11-25 16:01:10,2023-11-25 16:01:10,OTHER
248511,270049,3814838,3814838,به درخواست مدیریت جلوی وارزیی علی الحساب بسته شد,2023-11-25 14:35:11,2023-11-25 14:35:11,
248510,345619,6328940,6328940,تغییر نام طبق نامه انجام شد,2023-11-25 14:00:47,2023-11-25 14:00:47,
248509,70247,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-25 13:27:23,2023-11-25 13:27:23,
248508,335290,3814838,3814838,به درخواست مدیریت فقط واریزی نهایی انحام شود,2023-11-25 12:09:02,2023-11-25 12:09:02,
248507,311919,12296342,12296342,با تایید ممحمد جان جلالیان قرار بر این شد وندور جریمه نقدی خود را پرداخت نکنند و فقط قرارداد عادی شود,2023-11-25 11:07:50,2023-11-25 11:07:50,
248506,324698,741832,741832,بعد از تغییر حساب واریزی باز شود,2023-11-25 11:06:25,2023-11-25 11:06:25,
248505,330330,4261729,4261729,به درخواست مدیریت علی الحساب بسته شود,2023-11-24 17:28:11,2023-11-24 17:28:11,
248504,264153,9262827,9262827,واریزی به درخواست مدیریت باز شد,2023-11-24 14:36:38,2023-11-24 14:36:38,
248503,334130,4261729,4261729,به درخواست مدیریت علی الحساب بسته شود,2023-11-24 12:24:06,2023-11-24 12:24:06,
248502,312756,4523127,4523127,واریزی باز شد /,2023-11-23 13:59:05,2023-11-23 13:59:05,
248501,322370,4523127,4523127,به درخواست مدیرت واریزی علی الحساب بازشد,2023-11-22 18:57:36,2023-11-22 18:57:36,
248500,338046,4523127,4523127,به درخواست مدیرت واریزی علی الحساب بسته شد,2023-11-22 18:48:24,2023-11-22 18:48:24,
248499,76173,6328940,6328940,تغییر ادرس طبق نامه انجام شد,2023-11-22 17:20:12,2023-11-22 17:20:12,
248498,267326,5383847,5383847,مدیریت درخواست دارند یک واریزی در ماه به عنوان تسویه داشته باشند,2023-11-22 14:13:14,2023-11-22 14:13:14,
248497,226862,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-22 12:40:48,2023-11-22 12:40:48,
248496,26627,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-22 12:05:29,2023-11-22 12:05:29,
248495,338134,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-22 11:31:46,2023-11-22 11:31:46,
248494,80109,741832,741832,با هماهنگی صدرا جان عدم واریز ثبت شد,2023-11-22 11:27:44,2023-11-22 11:27:44,
248493,333611,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-22 10:58:24,2023-11-22 10:58:24,
248492,237953,4383723,4383723,تعهد نامه چییت ووچر دریافت و عدم واریزی برداشته شد,2023-11-22 10:15:08,2023-11-22 10:15:08,OTHER
248491,334486,4261729,4261729,علی الحساب بسته شود,2023-11-21 22:21:27,2023-11-21 22:21:27,
248490,96074,4261729,4261729,علی الحساب باز شود,2023-11-21 19:24:40,2023-11-21 19:24:40,
248489,80969,4523127,4523127,به درخواست مدیرت واریزی علی الحساب بازشد,2023-11-21 19:23:13,2023-11-21 19:23:13,
248488,342808,5383847,5383847,مدیریت درخواست داشتند فقط یک واریزی تسویه در ماه داشته باشند,2023-11-21 18:51:42,2023-11-21 18:51:42,
248487,11037,11017283,11017283,,2023-11-21 18:43:46,2023-11-21 18:43:46,
248486,75781,5186364,5186364,وندور درخواست تغییر نام و تغییر منو دارن در حال پیگیری هستم برای ارسال عکس سر در و نامه تغییر نام,2023-11-21 18:35:52,2023-11-21 18:35:52,OTHER
248485,232385,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-21 15:54:23,2023-11-21 15:54:23,
248484,326226,3814838,3814838,تغییر شماره حساب طبق نامه انجام شد,2023-11-21 15:09:54,2023-11-21 15:09:54,
248483,342595,3814838,3814838,تغییر نام مجموعه طبق نامه به کیلویی تنوری مفیدپز تغییر یافت,2023-11-21 14:29:34,2023-11-21 14:29:34,
248482,274192,3814838,3814838,شماره حساب طبق نامه اصلاح شد,2023-11-21 13:28:08,2023-11-21 13:28:08,
248481,100451,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 13:19:45,2023-11-21 13:19:45,
248480,224646,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 13:18:43,2023-11-21 13:18:43,
248479,253238,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 13:17:49,2023-11-21 13:17:49,
248478,274364,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 13:17:03,2023-11-21 13:17:03,
248477,302870,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 13:11:33,2023-11-21 13:11:33,
248476,330669,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 13:10:50,2023-11-21 13:10:50,
248475,336564,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 13:09:57,2023-11-21 13:09:57,
248474,339439,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:55:09,2023-11-21 12:55:09,
248473,343676,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:53:57,2023-11-21 12:53:57,
248472,343919,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:51:34,2023-11-21 12:51:34,
248471,344357,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:50:38,2023-11-21 12:50:38,
248470,344499,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:49:25,2023-11-21 12:49:25,
248469,345335,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:48:35,2023-11-21 12:48:35,
248468,345505,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:47:57,2023-11-21 12:47:57,
248467,345565,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:45:39,2023-11-21 12:45:39,
248466,346089,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:44:28,2023-11-21 12:44:28,
248465,346961,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:30:16,2023-11-21 12:30:16,
248464,71009,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:29:06,2023-11-21 12:29:06,
248463,333611,741832,741832,علی الحساب دوم آبان برگشت خورده،‌ واریزی بسته شد تا تغییر حساب بدن,2023-11-21 12:25:28,2023-11-21 12:25:28,
248462,346086,6328940,6328940,تغییر نام طبق نامه انجام شد,2023-11-21 11:10:02,2023-11-21 11:10:02,
248461,324582,6328940,6328940,تغییر نام طبق نامه انجام شد,2023-11-21 10:52:48,2023-11-21 10:52:48,
248460,342598,3814838,3814838,به درخواست مدیریت محموعه واریزی علی الحساب بسته شد,2023-11-21 10:31:48,2023-11-21 10:31:48,
248459,331920,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-21 10:28:20,2023-11-21 10:28:20,
248458,319621,6328940,6328940,تغییر شماره حساب طبق نامه انجام شد,2023-11-21 10:06:55,2023-11-21 10:06:55,
248457,245072,4523127,4523127,واریزی بسته شد تا تغیر حساب بدن/,2023-11-20 21:29:03,2023-11-20 21:29:03,
248456,45772,5186364,5186364,بابت مشکل مدیریت شعبه کوروش آقای علی وحدتی. طی جلسه ای که همکاران حقوقی با آقای تمیزکار مدیریت مجموعه داشتن قرار بر این شد که واریزی به آقای وحدتی انجام و از حساب شعبه ولیعصر این مبلغ مجدد از دفتر مرکزی کسر شود و مشکلشون از سمت دفتر مرکزی حل شود. مبلغ: 34789650,2023-11-20 19:14:38,2023-11-20 19:14:38,OTHER
248455,312148,6328940,6328940,تغییر شماره حساب طبق نامه انجام شد,2023-11-20 18:10:26,2023-11-20 18:10:26,
248454,345919,4523127,4523127,تغییر حساب طبق نامه انجام شد .,2023-11-20 17:59:34,2023-11-20 17:59:34,
248453,232219,6328940,6328940,تغییر شماره حساب طبق نامه انجام شد,2023-11-20 17:13:06,2023-11-20 17:13:06,
248452,227457,6328940,6328940,تغییر شماره حساب طبق نامه انجام شد,2023-11-20 16:27:53,2023-11-20 16:27:53,
248451,338763,6328940,6328940,تغییر نام طبق نامه انجام شد,2023-11-20 16:20:07,2023-11-20 16:20:07,
248450,284814,6328940,6328940,تغییر شماره حساب طبق نامه انجام شد,2023-11-20 16:05:01,2023-11-20 16:05:01,
248449,339339,5034759,5034759,مدیریت درخواست واریز مبلغ به صورت ماهیانه دارند,2023-11-20 15:55:17,2023-11-20 15:55:17,
248448,43632,9262827,9262827,تغییر حساب طبق نامه انجام شد,2023-11-20 15:44:31,2023-11-20 15:44:31,
248447,80444,6328940,6328940,تغییر شماره حساب طبق نامه انجام شد,2023-11-20 15:11:55,2023-11-20 15:11:55,
248446,311715,9262827,9262827,تغییر حساب طبق نامه انجام شد,2023-11-20 15:04:54,2023-11-20 15:04:54,
248445,275241,6328940,6328940,تغییر حساب طبق نامه انجام شد,2023-11-20 14:11:52,2023-11-20 14:11:52,
248444,54656,9262827,9262827,تغییر حساب طبق نامه انجام شد,2023-11-20 13:38:09,2023-11-20 13:38:09,
248443,278888,9262827,9262827,تغییر نام به سال فود مورد تایید است,2023-11-20 13:31:54,2023-11-20 13:31:54,
248442,271869,9262827,9262827,تغییر ادرس طبق نامه انجام شد,2023-11-20 13:22:38,2023-11-20 13:22:38,
248441,106492,9262827,9262827,تغییر حساب طبق نامه انجام شد,2023-11-20 13:00:09,2023-11-20 13:00:09,
248440,301218,9262827,9262827,تغییر حساب طبق نامه انجام شد,2023-11-20 12:52:12,2023-11-20 12:52:12,
248439,314072,6328940,6328940,تغییر آدرس طبق نامه انجام شد,2023-11-20 12:01:11,2023-11-20 12:01:11,
248438,285898,9262827,9262827,تغییر حساب طبق نامه انجام شد,2023-11-20 11:55:18,2023-11-20 11:55:18,
248437,330865,5383847,5383847,مدیریت درخواست دارند یک واریزی به عنوان تسویه در ماه داشته باشند,2023-11-20 11:22:23,2023-11-20 11:22:23,
248436,46365,9262827,9262827,تغییر نام و ادرس انجام شد طبق نامه,2023-11-20 11:07:21,2023-11-20 11:07:21,
248435,328728,9262827,9262827,تغییر نام به چلو کباب هانی نو کماسی مورد تایید است,2023-11-20 10:50:12,2023-11-20 10:50:12,
248434,333751,6328940,6328940,تغییر پلاک با توجه به عکس اجاره نامه مورد تایید است,2023-11-20 10:47:10,2023-11-20 10:47:10,
248433,67105,741832,741832,تغییر شماره حساب طبق نامه انجام شد,2023-11-20 10:34:44,2023-11-20 10:34:44,
248432,44865,9262827,9262827,تغییر ادرس به کرمانشاه کسری رو به روی ارزان تعاون مورد تایید است,2023-11-20 10:27:42,2023-11-20 10:27:42,
248431,263387,9262827,9262827,تغییر نام به مطبخ لقمه حق مورد تایید است,2023-11-20 10:14:20,2023-11-20 10:14:20,
248430,331920,4261729,4261729,واریزی و علی الحساب بسته شود,2023-11-19 20:38:39,2023-11-19 20:38:39,
248429,280714,4261729,4261729,به درخواست مدیریت واریزی باز شود,2023-11-19 19:52:58,2023-11-19 19:52:58,
248428,341236,12296342,12296342,"بررسی چیت لوکیشن پیتزا هاوس-341236
مجموعه چیت لوکیشن دارند و بسته شدند 
قرار بر این شد پس از مستقر شدن در مکان مشخص مجدد کارشناس حضوری مراجعه کند",2023-11-19 16:19:37,2023-11-19 16:19:37,
248427,237009,2505019,2505019,با تایید سینا داننده که گفت شعبه به طور کامل بسته شده معلق شد,2023-11-19 13:27:03,2023-11-19 13:27:03,
248426,77982,741832,741832,تغییر شماره حساب طبق نامه انجام شد,2023-11-18 17:55:51,2023-11-18 17:55:51,
248425,310124,9262827,9262827,کنارگذر نواب جنوب، بعد از کوچه میهن دوست پلاک ۴۰ - تغییر ادرس مورد تایید است,2023-11-18 16:49:31,2023-11-18 16:49:31,
248424,28944,9262827,9262827,تغییر نام و ادرس به کباب سرای عمورضا - بلوار ملاصدرا، بین کوچه بیست متری هفتم و ساوجی، جنب کت شلواری درباری، پلاک 188، ساختمان مهدی مورد تایید است,2023-11-18 16:20:40,2023-11-18 16:20:40,
248423,63285,9262827,9262827,بین امت ۳۳و۳۵پلاک ۱۵۵ - تغییر ادرس مورد تایید است,2023-11-18 16:09:47,2023-11-18 16:09:47,
248422,326766,9262827,9262827,تغییر نام به کافه فست فود زرافه مورد تایید است,2023-11-18 15:48:57,2023-11-18 15:48:57,
248421,37098,5186364,5186364,,2023-11-18 15:09:42,2023-11-18 15:09:42,
248420,289226,9262827,9262827,تغییر حساب انجام شد طبق نامه,2023-11-18 12:37:38,2023-11-18 12:37:38,
248419,284644,9262827,9262827,تغییر شماره حساب انجام شد,2023-11-18 10:39:25,2023-11-18 10:39:25,
248418,324698,9262827,9262827,طبق ایشو واریزی بسته شد,2023-11-18 09:31:49,2023-11-18 09:31:49,
248417,343720,9262827,9262827,طبق ایشو واریزی بسته شد,2023-11-18 09:31:33,2023-11-18 09:31:33,
248416,266606,5034759,5034759,مدیریت درخواست  واریزی به صورت علی الحساب داشتند,2023-11-17 17:18:29,2023-11-17 17:18:29,
248415,284644,5034759,5034759,شنبه جلو واریز باز شود اگر امکان داشت به حساب جدید بریزیم اگر نشد جلو واریز مجددا بسته خواهد شد تا تغییر حساب انجام شود,2023-11-17 13:22:14,2023-11-17 13:22:14,
248414,297087,5383847,5383847,مدیریت درخواست تغيير شماره حساب داشتن ولى انجام نشده تا الان مى خوان حسابشون باز بشه واريزى به همون شماره حساب سابق بياد,2023-11-17 12:24:57,2023-11-17 12:24:57,
248413,107389,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:23:47,2023-11-17 12:23:47,
248412,268203,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:23:44,2023-11-17 12:23:44,
248411,319395,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:23:40,2023-11-17 12:23:40,
248410,324538,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:23:36,2023-11-17 12:23:36,
248409,334289,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:23:33,2023-11-17 12:23:33,
248408,327213,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:22:17,2023-11-17 12:22:17,
248407,305791,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:22:12,2023-11-17 12:22:12,
248406,268642,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:22:06,2023-11-17 12:22:06,
248405,294163,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:21:23,2023-11-17 12:21:23,
248404,243000,3364518,3364518,چیت ووچر / کاوه,2023-11-17 12:21:18,2023-11-17 12:21:18,
248403,262919,1300375,1300375,تغییر نام به فست فود وسوسه مورد تایید است,2023-11-17 12:16:44,2023-11-17 12:16:44,
248402,326034,1300375,1300375,نغییر شماره حساب طبق نامه انجام شد,2023-11-16 15:28:57,2023-11-16 15:28:57,
248401,71097,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-16 15:16:34,2023-11-16 15:16:34,
248400,324908,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-16 15:10:03,2023-11-16 15:10:03,
248399,52209,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-16 15:06:36,2023-11-16 15:06:36,
248398,323510,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-16 15:02:03,2023-11-16 15:02:03,
248397,305550,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-16 14:58:34,2023-11-16 14:58:34,
248396,32244,1300375,1300375,تغییر شماره حساب طبق نلمه انجام شد,2023-11-16 14:54:34,2023-11-16 14:54:34,
248395,324698,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-16 14:49:46,2023-11-16 14:49:46,
248394,344084,741832,741832,طبق ایشو واریزی بسته شد,2023-11-16 14:45:09,2023-11-16 14:45:09,
248393,284485,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-16 14:41:13,2023-11-16 14:41:13,
248392,329022,4261729,4261729,به درخواست مدیریت علی الحساب بسته شود,2023-11-16 12:04:23,2023-11-16 12:04:23,
248391,346741,741832,741832,طبق ایشو واریزی بسته شد,2023-11-16 11:48:07,2023-11-16 11:48:07,
248390,30587,9262827,9262827,واریزی به درخواست مدیریت بسته شد,2023-11-16 10:59:46,2023-11-16 10:59:46,
248389,30583,9262827,9262827,واریزی به درخواست مدیریت بسته شد,2023-11-16 10:58:16,2023-11-16 10:58:16,
248388,108742,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 17:52:43,2023-11-15 17:52:43,
248387,281325,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 17:36:15,2023-11-15 17:36:15,
248386,332994,4261729,4261729,به درخواست مدیریت علی الحساب بسته شود,2023-11-15 17:06:21,2023-11-15 17:06:21,
248385,279344,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 16:59:47,2023-11-15 16:59:47,
248384,283558,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 16:54:41,2023-11-15 16:54:41,
248383,307226,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 16:45:50,2023-11-15 16:45:50,
248382,67049,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 16:40:03,2023-11-15 16:40:03,
248381,243812,3364518,3364518,چیت ووچر / کاوه,2023-11-15 16:16:49,2023-11-15 16:16:49,
248380,39566,3364518,3364518,چیت ووچر / کاوه,2023-11-15 16:16:45,2023-11-15 16:16:45,
248379,332122,5383847,5383847,مدیریت درخواست داشتند فقط یک واریزی تسویه در ماه داشته باشند,2023-11-15 15:59:41,2023-11-15 15:59:41,
248378,299989,3364518,3364518,چیت ووچر / کاوه,2023-11-15 15:26:20,2023-11-15 15:26:20,
248377,335981,3364518,3364518,چیت ووچر / کاوه,2023-11-15 15:26:16,2023-11-15 15:26:16,
248376,214102,3364518,3364518,چیت ووچر / کاوه,2023-11-15 15:26:11,2023-11-15 15:26:11,
248375,272728,3364518,3364518,چیت ووچر / کاوه,2023-11-15 15:26:07,2023-11-15 15:26:07,
248374,215683,3364518,3364518,چیت ووچر / کاوه,2023-11-15 15:26:03,2023-11-15 15:26:03,
248373,40817,3364518,3364518,چیت ووچر  / کاوه,2023-11-15 15:24:55,2023-11-15 15:24:55,
248372,281774,3364518,3364518,چیت ووچر  / کاوه,2023-11-15 15:24:50,2023-11-15 15:24:50,
248371,285216,3364518,3364518,چیت ووچر  / کاوه,2023-11-15 15:24:47,2023-11-15 15:24:47,
248370,245963,3364518,3364518,چیت ووچر  / کاوه,2023-11-15 15:24:43,2023-11-15 15:24:43,
248369,339991,3364518,3364518,چیت ووچر  / کاوه,2023-11-15 15:24:40,2023-11-15 15:24:40,
248368,52799,1300375,1300375,"تغییر نام به پیتزا ساندویج لاله مورد تایید است
تغییر ادرس به خیابان نامجو نبش کوچه عزیز ابادیو فراهانی مورد تایید است",2023-11-15 15:21:35,2023-11-15 15:21:35,
248367,330872,5034759,5034759,مدیریت درخواست واریز مبلغ به صورت ماهیانه دارند,2023-11-15 15:06:02,2023-11-15 15:06:02,
248366,289504,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 14:58:24,2023-11-15 14:58:24,
248365,232219,5383847,5383847,مدیریت درخواست داشتند تا تغییر شماره حساب واریزی نداشته باشند,2023-11-15 14:46:54,2023-11-15 14:46:54,
248364,100678,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 14:08:42,2023-11-15 14:08:42,
248363,58209,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 13:14:24,2023-11-15 13:14:24,
248362,30344,6459990,6459990,مجدد  مشخص شد وندور مهر ماه حدود 6 میلیون مشکوک به چیت ووچر بود برای این شعبه و فست فود 69 بود که جریمه نشد,2023-11-15 11:54:17,2023-11-15 11:54:17,
248361,11152,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 11:18:28,2023-11-15 11:18:28,
248360,344530,866532,866532,مجموعه به علت تعطیلی کامل معلق شد,2023-11-15 11:18:05,2023-11-15 11:18:05,
248359,332727,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 10:53:01,2023-11-15 10:53:01,
248358,344530,866532,866532,به علت تعطیلی کامل مجموعه معلق شد,2023-11-15 10:51:16,2023-11-15 10:51:16,
248357,340416,5034759,5034759,مدیریت درخواست واریز مبلغ به صورت ماهیانه دارند,2023-11-15 10:44:02,2023-11-15 10:44:02,
248356,31563,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-15 10:16:50,2023-11-15 10:16:50,
248355,109099,4261729,4261729,به درخواست مدیریت واریزی باز شود,2023-11-14 21:21:55,2023-11-14 21:21:55,
248354,289226,741832,741832,لطفا بعد از تغییر حساب با وندور جهت واریزی هماهنگ شود,2023-11-14 18:56:37,2023-11-14 18:56:37,
248353,66068,741832,741832,با هماهنگی دیبا جان روی ایمیل واریزی باز شد,2023-11-14 18:52:04,2023-11-14 18:52:04,
248352,263619,741832,741832,طبق هماهنگی با دیبا جان روی ایمیل واریزی باز شد,2023-11-14 18:46:17,2023-11-14 18:46:17,
248351,339607,1300375,1300375,تغییر نام به پیتزا مزه 135 مورد تایید است,2023-11-14 17:03:02,2023-11-14 17:03:02,
248350,241442,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-14 16:02:31,2023-11-14 16:02:31,
248349,289226,5034759,5034759,آقای دوست محمدی خواستند جلو واریزی باز شود به همان حساب قبل واریز شود,2023-11-14 15:47:44,2023-11-14 15:47:44,
248348,26598,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-14 14:45:28,2023-11-14 14:45:28,
248347,232997,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-14 14:29:35,2023-11-14 14:29:35,
248346,284644,1427445,1427445,به درخواست مدیریت جلوی واریزی الی الحساب و نهایی تا زمان تغییر شماره حساب گرفته بشه,2023-11-14 13:27:56,2023-11-14 13:27:56,PROBLEM_FOLLOWING
248345,284644,1427445,1427445,به درخواست مدیریت جلوی واریزی الی الحساب و نهایی تا زمان تغییر شماره حساب گرفته بشه,2023-11-14 13:27:40,2023-11-14 13:27:40,PROBLEM_FOLLOWING
248344,70577,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-14 13:10:08,2023-11-14 13:10:08,
248343,327734,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-14 13:02:19,2023-11-14 13:02:19,
248342,233351,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-14 12:52:15,2023-11-14 12:52:15,
248341,317854,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-14 12:39:40,2023-11-14 12:39:40,
248340,294418,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-14 11:41:33,2023-11-14 11:41:33,
248339,338747,9262827,9262827,علی الحساب به درخواست مدیریت بسته شد,2023-11-13 21:17:55,2023-11-13 21:17:55,
248338,328862,1300375,1300375,تغییر نام به کافه رستوران دلان مورد تایید است,2023-11-13 18:50:56,2023-11-13 18:50:56,
248337,290720,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-13 18:38:18,2023-11-13 18:38:18,
248336,34689,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-13 18:27:43,2023-11-13 18:27:43,
248335,34689,1300375,1300375,تغییر شماره حساب طبق نامه انجام شد,2023-11-13 18:26:19,2023-11-13 18:26:19,
