id,order_id,customer_ip,pre_order_only,sent_to_express,zoodfood_comment,created_at,updated_at,locale,has_delivery_guaranty,unpaid_delta_settlement,estimated_delivery_time,estimated_rider_pickup_time,negative_credit_to_pay,accepted_delivery_time,accepted_rider_pickup_time,segment_group_id,expected_delay_time
372967251,377221920,5.127.217.99,0,0,,2023-12-10 01:19:04,2023-12-10 01:19:04,fa,0,0,46,0,0,45,0,,0
372967250,377221919,5.200.108.114,0,0,,2023-12-10 01:19:00,2023-12-10 01:19:00,fa,0,0,35,24,0,35,24,,0
372967249,377221918,5.126.77.227,0,0,"",2023-12-10 01:18:57,2023-12-10 01:18:57,fa,0,0,40,0,0,40,0,,0
372967248,377221917,5.119.172.85,0,0,,2023-12-10 01:18:54,2023-12-10 01:18:54,fa,1,0,44,0,0,44,15,,0
372967247,377221916,86.55.183.119,0,0,,2023-12-10 01:18:50,2023-12-10 01:18:50,fa,0,0,54,0,0,70,0,,0
372967246,377221915,5.113.19.155,0,0,,2023-12-10 01:18:50,2023-12-10 01:18:50,fa,0,0,66,0,0,66,0,,0
372967245,377221914,86.55.205.180,0,0,,2023-12-10 01:18:49,2023-12-10 01:18:49,fa,0,0,46,0,0,46,0,,0
372967244,377221913,188.122.101.232,0,0,,2023-12-10 01:18:44,2023-12-10 01:18:44,fa,1,0,46,0,0,46,0,,0
372967243,377221912,5.112.16.171,0,0,,2023-12-10 01:18:36,2023-12-10 01:18:36,fa,0,0,58,20,0,58,20,,0
372967242,377221911,18.196.98.90,0,0,,2023-12-10 01:18:36,2023-12-10 01:18:36,fa,0,0,39,0,0,44,15,,0
372967241,377221910,5.125.146.76,0,0,,2023-12-10 01:18:33,2023-12-10 01:18:33,fa,0,0,49,0,0,45,15,,0
372967240,377221909,5.119.220.83,0,0,,2023-12-10 01:18:30,2023-12-10 01:18:30,fa,0,0,34,0,0,54,15,,0
372967239,377221908,89.198.158.45,0,0,,2023-12-10 01:18:30,2023-12-10 01:18:30,fa,0,0,31,0,0,35,0,,0
372967238,377221907,5.210.231.8,0,0,,2023-12-10 01:18:26,2023-12-10 01:18:26,fa,0,0,45,0,0,45,15,,0
372967237,377221906,5.119.209.183,0,0,,2023-12-10 01:18:17,2023-12-10 01:18:17,fa,0,0,52,0,0,52,0,,0
372967236,377221905,45.156.182.133,0,0,,2023-12-10 01:18:13,2023-12-10 01:18:13,fa,0,0,34,17,0,34,17,,0
372967235,377221904,86.55.183.119,0,0,,2023-12-10 01:18:12,2023-12-10 01:18:12,fa,0,0,54,0,0,54,0,,0
372967234,377221903,5.117.29.45,0,0,,2023-12-10 01:18:11,2023-12-10 01:18:11,fa,0,0,47,0,0,70,0,,0
372967233,377221902,2.176.253.147,0,0,,2023-12-10 01:18:11,2023-12-10 01:18:11,fa,0,0,44,0,0,70,15,,0
372967232,377221901,89.196.186.7,0,0,,2023-12-10 01:18:10,2023-12-10 01:18:10,fa,0,0,37,0,0,50,0,,0
372967231,377221900,5.208.226.49,0,0,,2023-12-10 01:18:09,2023-12-10 01:18:09,fa,0,0,46,0,0,44,15,,0
372967230,377221899,46.143.115.57,0,0,,2023-12-10 01:18:08,2023-12-10 01:18:08,fa,0,0,50,0,0,45,20,,0
372967229,377221898,151.246.77.123,0,0,,2023-12-10 01:18:05,2023-12-10 01:18:05,fa,0,0,57,0,0,57,0,,0
372967228,377221897,5.215.144.13,0,0,,2023-12-10 01:18:00,2023-12-10 01:18:00,fa,0,0,47,0,0,47,0,,0
372967227,377221896,5.209.0.65,0,0,,2023-12-10 01:17:59,2023-12-10 01:17:59,fa,0,0,44,0,0,70,0,,0
372967226,377221895,2.147.72.173,0,0,,2023-12-10 01:17:57,2023-12-10 01:17:57,fa,1,0,52,0,0,45,15,,0
372967225,377221894,86.55.205.180,0,0,,2023-12-10 01:17:52,2023-12-10 01:17:52,fa,0,0,46,0,0,46,0,,0
372967224,377221893,86.57.47.1,0,0,,2023-12-10 01:17:49,2023-12-10 01:17:49,fa,1,0,38,0,0,60,15,,0
372967223,377221892,2.187.120.121,0,0,,2023-12-10 01:17:46,2023-12-10 01:17:46,fa,0,0,46,0,0,61,15,,0
372967222,377221890,2.147.48.156,0,0,,2023-12-10 01:17:46,2023-12-10 01:17:46,fa,1,0,41,0,0,41,0,,0
372967221,377221891,5.217.17.139,0,0,,2023-12-10 01:17:46,2023-12-10 01:17:46,fa,0,0,44,0,0,44,20,,0
372967220,377221889,5.238.201.53,0,0,,2023-12-10 01:17:44,2023-12-10 01:17:44,fa,0,0,46,0,0,44,30,,0
372967219,377221888,5.218.219.208,0,0,,2023-12-10 01:17:40,2023-12-10 01:17:40,fa,0,0,45,0,0,45,0,,0
372967218,377221887,5.52.135.193,0,0,,2023-12-10 01:17:39,2023-12-10 01:17:39,fa,1,0,44,0,0,65,0,,0
372967217,377221886,46.164.126.248,0,0,,2023-12-10 01:17:37,2023-12-10 01:17:37,fa,0,0,33,0,0,45,0,,0
372967216,377221885,5.112.15.114,0,0,,2023-12-10 01:17:29,2023-12-10 01:17:29,fa,1,0,44,0,0,65,0,,0
372967215,377221884,5.216.113.100,0,0,,2023-12-10 01:17:29,2023-12-10 01:17:29,fa,0,0,43,0,0,43,0,,0
372967214,377221883,5.117.75.77,0,0,,2023-12-10 01:17:27,2023-12-10 01:17:27,fa,0,0,28,19,0,28,19,,0
372967213,377221882,5.52.212.119,0,0,,2023-12-10 01:17:15,2023-12-10 01:17:15,fa,0,0,63,0,0,63,0,,0
372967212,377221881,5.234.229.239,0,0,,2023-12-10 01:17:11,2023-12-10 01:17:11,fa,0,0,68,0,0,70,0,,0
372967211,377221880,5.115.149.17,0,0,,2023-12-10 01:17:10,2023-12-10 01:17:10,fa,1,0,50,0,0,50,0,,0
372967210,377221879,5.210.93.40,0,0,,2023-12-10 01:17:05,2023-12-10 01:17:05,fa,0,0,53,0,0,63,15,,0
372967209,377221878,86.55.82.110,0,0,,2023-12-10 01:17:03,2023-12-10 01:17:03,fa,1,0,59,0,0,70,0,,0
372967208,377221877,86.55.59.221,0,0,,2023-12-10 01:16:59,2023-12-10 01:16:59,fa,0,0,20,20,0,15,15,,0
372967207,377221876,5.122.214.36,0,0,,2023-12-10 01:16:58,2023-12-10 01:16:58,fa,0,0,46,0,0,46,0,,0
372967206,377221875,188.229.21.184,0,0,,2023-12-10 01:16:58,2023-12-10 01:16:58,fa,0,0,59,0,0,70,15,,0
372967205,377221874,37.129.81.1,0,0,,2023-12-10 01:16:57,2023-12-10 01:16:57,fa,0,0,46,0,0,50,0,,0
372967204,377221873,91.133.155.59,0,0,,2023-12-10 01:16:55,2023-12-10 01:16:55,fa,0,0,70,0,0,70,15,,0
372967203,377221872,5.112.178.181,0,0,,2023-12-10 01:16:55,2023-12-10 01:16:55,fa,0,0,30,25,0,30,25,,0
372967202,377221871,5.124.249.167,0,0,,2023-12-10 01:16:50,2023-12-10 01:16:50,fa,1,0,20,20,0,30,30,,0
372967201,377221870,86.55.82.110,0,0,,2023-12-10 01:16:48,2023-12-10 01:16:48,fa,1,0,59,0,0,59,0,,0
372967200,377221869,5.113.194.95,0,0,,2023-12-10 01:16:46,2023-12-10 01:16:46,fa,0,0,45,0,0,70,15,,0
372967199,377221868,2.147.48.156,0,0,,2023-12-10 01:16:43,2023-12-10 01:16:43,fa,1,0,41,0,0,41,0,,0
372967198,377221867,5.210.254.224,0,0,,2023-12-10 01:16:42,2023-12-10 01:16:42,fa,0,0,44,0,0,44,15,,0
372967197,377221866,5.116.197.28,0,0,,2023-12-10 01:16:40,2023-12-10 01:16:40,fa,0,0,60,0,0,60,15,,0
372967196,377221865,5.122.214.36,0,0,,2023-12-10 01:16:37,2023-12-10 01:16:37,fa,0,0,46,0,0,46,0,,0
372967195,377221864,5.213.178.118,0,0,,2023-12-10 01:16:37,2023-12-10 01:16:37,fa,0,0,44,0,0,70,15,,0
372967194,377221863,5.116.61.117,0,0,,2023-12-10 01:16:35,2023-12-10 01:16:35,fa,0,0,31,0,0,35,0,,0
372967193,377221862,93.110.146.172,0,0,,2023-12-10 01:16:34,2023-12-10 01:16:34,fa,1,0,41,0,0,70,15,,0
372967192,377221861,5.123.46.150,0,0,,2023-12-10 01:16:25,2023-12-10 01:16:25,fa,0,0,38,0,0,38,0,,0
372967191,377221860,5.210.87.60,0,0,,2023-12-10 01:16:22,2023-12-10 01:16:22,fa,1,0,60,0,0,60,0,,0
372967190,377221859,5.123.58.39,0,0,,2023-12-10 01:16:16,2023-12-10 01:16:16,fa,1,0,41,0,0,70,15,,0
372967189,377221858,5.119.139.237,0,0,,2023-12-10 01:16:13,2023-12-10 01:16:13,fa,0,0,51,0,0,44,15,,0
372967188,377221857,5.112.133.163,0,0,,2023-12-10 01:16:11,2023-12-10 01:16:11,fa,0,0,20,20,0,15,15,,0
372967187,377221856,37.129.81.1,0,0,,2023-12-10 01:16:04,2023-12-10 01:16:04,fa,0,0,46,0,0,46,0,,0
372967186,377221855,5.126.57.223,0,0,,2023-12-10 01:16:03,2023-12-10 01:16:03,fa,0,0,44,0,0,55,0,,0
372967185,377221854,5.126.77.227,0,0,,2023-12-10 01:15:56,2023-12-10 01:15:56,fa,0,0,40,0,0,40,0,,0
372967184,377221853,57.128.169.221,0,0,,2023-12-10 01:15:52,2023-12-10 01:15:52,fa,0,0,45,0,0,60,15,,0
372967183,377221852,5.127.95.141,0,0,,2023-12-10 01:15:51,2023-12-10 01:15:51,fa,0,0,36,0,0,40,0,,0
372967182,377221851,172.99.188.6,0,0,,2023-12-10 01:15:51,2023-12-10 01:15:51,fa,0,0,70,0,0,70,15,,0
372967181,377221850,95.64.65.106,0,0,,2023-12-10 01:15:43,2023-12-10 01:15:43,fa,0,0,22,0,0,60,0,,0
372967180,377221849,185.169.37.119,0,0,,2023-12-10 01:15:39,2023-12-10 01:15:39,fa,1,0,64,0,0,64,0,,0
372967179,377221848,178.131.85.183,0,0,,2023-12-10 01:15:37,2023-12-10 01:15:37,fa,0,0,64,0,0,69,15,,0
372967178,377221847,204.18.43.21,0,0,,2023-12-10 01:15:33,2023-12-10 01:15:33,fa,0,0,68,0,0,70,15,,0
372967177,377221846,5.124.143.172,0,0,,2023-12-10 01:15:32,2023-12-10 01:15:32,fa,0,0,45,0,0,65,15,,0
372967176,377221845,5.216.90.143,0,0,,2023-12-10 01:15:26,2023-12-10 01:15:26,fa,0,0,50,0,0,50,0,,0
372967175,377221844,5.114.243.138,0,0,,2023-12-10 01:15:21,2023-12-10 01:15:21,fa,1,0,34,0,0,34,0,,0
372967174,377221843,94.24.91.208,0,0,,2023-12-10 01:15:18,2023-12-10 01:15:18,fa,0,0,51,0,0,70,0,,0
372967173,377221842,89.219.212.250,0,0,,2023-12-10 01:15:16,2023-12-10 01:15:16,fa,0,0,47,24,0,47,24,,0
372967172,377221841,5.213.232.4,0,0,,2023-12-10 01:15:16,2023-12-10 01:15:16,fa,0,0,68,0,0,70,0,,0
372967171,377221840,217.170.245.52,0,0,,2023-12-10 01:15:15,2023-12-10 01:15:15,fa,0,0,70,0,0,70,15,,0
372967170,377221839,5.114.84.213,0,0,,2023-12-10 01:15:06,2023-12-10 01:15:06,fa,0,0,44,0,0,50,0,,0
372967169,377221838,2.177.212.93,0,0,,2023-12-10 01:15:05,2023-12-10 01:15:05,fa,0,0,44,0,0,44,0,,0
372967168,377221837,151.234.223.45,0,0,,2023-12-10 01:15:04,2023-12-10 01:15:04,fa,0,0,38,0,0,40,0,,0
372967167,377221836,5.123.190.35,0,0,,2023-12-10 01:15:03,2023-12-10 01:15:03,fa,0,0,44,0,0,50,0,,0
372967166,377221835,178.131.25.131,0,0,,2023-12-10 01:14:56,2023-12-10 01:14:56,fa,1,0,49,0,0,70,0,,0
372967165,377221834,5.127.81.29,0,0,,2023-12-10 01:14:53,2023-12-10 01:14:53,fa,1,0,32,0,0,70,0,,0
372967164,377221833,5.119.37.73,0,0,,2023-12-10 01:14:52,2023-12-10 01:14:52,fa,0,0,46,0,0,70,15,,0
372967163,377221832,5.208.178.79,0,0,,2023-12-10 01:14:47,2023-12-10 01:14:47,fa,0,0,44,0,0,44,15,,0
372967162,377221831,5.114.221.207,0,0,قم، منطقه ۴، بلوار فردوسی، فردوسی ۲۰، زنگ آیفون را نزنید لطفا و با شماره تماس بگیرید,2023-12-10 01:14:47,2023-12-10 01:14:47,fa,0,0,50,0,0,45,20,,0
372967161,377221830,5.127.81.29,0,0,,2023-12-10 01:14:45,2023-12-10 01:14:45,fa,1,0,32,0,0,32,0,,0
372967160,377221829,5.214.174.85,0,0,,2023-12-10 01:14:44,2023-12-10 01:14:44,fa,0,0,44,0,0,44,0,,0
372967159,377221828,5.126.13.126,0,0,,2023-12-10 01:14:43,2023-12-10 01:14:43,fa,0,0,48,0,0,44,15,,0
372967158,377221827,37.129.155.254,0,0,,2023-12-10 01:14:42,2023-12-10 01:14:42,fa,0,0,46,0,0,46,0,,0
372967157,377221826,46.224.77.251,0,0,,2023-12-10 01:14:38,2023-12-10 01:14:38,fa,0,0,48,25,0,48,25,,0
372967156,377221825,5.126.140.54,0,0,,2023-12-10 01:14:36,2023-12-10 01:14:36,fa,1,0,65,0,0,65,0,,0
372967155,377221824,204.18.251.92,0,0,,2023-12-10 01:14:32,2023-12-10 01:14:32,fa,0,0,44,0,0,54,15,,0
372967154,377221823,5.127.21.205,0,0,,2023-12-10 01:14:32,2023-12-10 01:14:32,fa,1,0,42,0,0,37,15,,0
372967153,377221822,5.217.185.162,0,0,,2023-12-10 01:14:27,2023-12-10 01:14:27,fa,1,0,42,0,0,60,0,,0
372967152,377221821,5.78.55.222,0,0,,2023-12-10 01:14:20,2023-12-10 01:14:20,fa,0,0,40,0,0,40,0,,0
372967151,377221820,5.127.21.205,0,0,,2023-12-10 01:14:13,2023-12-10 01:14:13,fa,1,0,42,0,0,42,0,,0
372967150,377221819,5.112.133.163,0,0,,2023-12-10 01:14:10,2023-12-10 01:14:10,fa,0,0,20,20,0,15,15,,0
372967149,377221818,5.52.147.160,0,0,,2023-12-10 01:14:06,2023-12-10 01:14:06,fa,0,0,70,0,0,70,15,,0
372967148,377221817,5.125.124.117,0,0,,2023-12-10 01:14:06,2023-12-10 01:14:06,fa,0,0,54,0,0,44,15,,0
372967147,377221816,5.113.63.185,0,0,,2023-12-10 01:14:02,2023-12-10 01:14:02,fa,1,0,41,0,0,70,15,,0
372967146,377221815,5.119.203.46,0,0,,2023-12-10 01:13:55,2023-12-10 01:13:55,fa,1,0,44,0,0,44,15,,0
372967145,377221814,89.199.187.39,0,0,,2023-12-10 01:13:52,2023-12-10 01:13:52,fa,1,0,49,25,0,49,25,,0
372967144,377221813,95.64.31.53,0,0,,2023-12-10 01:13:52,2023-12-10 01:13:52,fa,0,0,44,0,0,44,15,,0
372967143,377221812,5.211.49.127,0,0,,2023-12-10 01:13:51,2023-12-10 01:13:51,fa,0,0,45,0,0,45,0,,0
372967142,377221811,46.164.89.103,0,0,,2023-12-10 01:13:47,2023-12-10 01:13:47,fa,0,0,60,0,0,60,15,,0
372967141,377221810,5.208.227.211,0,0,,2023-12-10 01:13:40,2023-12-10 01:13:40,fa,0,0,64,0,0,64,15,,0
372967140,377221809,5.9.254.46,0,0,,2023-12-10 01:13:40,2023-12-10 01:13:40,fa,0,0,36,0,0,50,0,,0
372967139,377221808,5.215.98.93,0,0,,2023-12-10 01:13:40,2023-12-10 01:13:40,fa,0,0,44,0,0,44,0,,0
372967138,377221807,37.98.17.39,0,0,,2023-12-10 01:13:36,2023-12-10 01:13:36,fa,0,0,20,20,0,15,15,,0
372967137,377221806,5.237.25.81,0,0,,2023-12-10 01:13:33,2023-12-10 01:13:33,fa,0,0,40,18,0,40,18,,0
372967136,377221805,5.121.150.44,0,0,,2023-12-10 01:13:30,2023-12-10 01:13:30,fa,0,0,50,0,0,70,15,,0
372967135,377221804,5.126.57.223,0,0,,2023-12-10 01:13:26,2023-12-10 01:13:26,fa,0,0,44,0,0,44,0,,0
372967134,377221803,204.18.224.15,0,0,,2023-12-10 01:13:17,2023-12-10 01:13:17,fa,1,0,40,21,0,40,21,,0
372967133,377221802,5.215.166.187,0,0,,2023-12-10 01:13:15,2023-12-10 01:13:15,fa,0,0,70,0,0,70,0,,0
372967132,377221801,5.217.185.162,0,0,,2023-12-10 01:13:11,2023-12-10 01:13:11,fa,1,0,42,0,0,42,0,,0
372967131,377221800,69.194.98.199,0,0,,2023-12-10 01:13:07,2023-12-10 01:13:07,fa,1,0,20,20,0,15,15,,0
372967130,377221799,5.74.61.191,0,0,,2023-12-10 01:13:02,2023-12-10 01:13:02,fa,0,0,31,0,0,70,0,,0
372967129,377221798,5.126.10.34,0,0,,2023-12-10 01:13:02,2023-12-10 01:13:02,fa,0,0,31,0,0,65,0,,0
372967128,377221797,5.218.73.150,0,0,,2023-12-10 01:13:01,2023-12-10 01:13:01,fa,0,0,45,0,0,45,0,,0
372967127,377221796,86.55.8.113,0,0,,2023-12-10 01:13:00,2023-12-10 01:13:00,fa,1,0,51,19,0,51,19,,0
372967126,377221795,5.216.113.100,0,0,,2023-12-10 01:12:59,2023-12-10 01:12:59,fa,0,0,43,0,0,43,0,,0
372967125,377221794,5.125.231.82,0,0,,2023-12-10 01:12:59,2023-12-10 01:12:59,fa,1,0,70,0,0,70,15,,0
372967124,377221793,5.116.93.156,0,0,,2023-12-10 01:12:58,2023-12-10 01:12:58,fa,1,0,59,0,0,70,0,,0
372967123,377221792,5.119.203.46,0,0,,2023-12-10 01:12:57,2023-12-10 01:12:57,fa,1,0,44,0,0,44,0,,0
372967122,377221791,158.58.87.72,0,0,,2023-12-10 01:12:55,2023-12-10 01:12:55,fa,0,0,50,0,0,50,0,,0
372967121,377221790,5.125.106.136,0,0,,2023-12-10 01:12:53,2023-12-10 01:12:53,fa,0,0,52,0,0,52,0,,0
372967120,377221789,91.133.198.249,0,0,,2023-12-10 01:12:51,2023-12-10 01:12:51,fa,0,0,32,18,0,32,18,,0
372967119,377221788,2.176.227.2,0,0,,2023-12-10 01:12:49,2023-12-10 01:12:49,fa,0,0,45,0,0,32,15,,0
372967118,377221787,91.251.66.111,0,0,,2023-12-10 01:12:49,2023-12-10 01:12:49,fa,0,0,46,0,0,46,0,,0
372967117,377221786,5.115.133.110,0,0,,2023-12-10 01:12:48,2023-12-10 01:12:48,fa,0,0,45,20,0,45,20,,0
372967116,377221785,5.116.207.210,0,0,,2023-12-10 01:12:43,2023-12-10 01:12:43,fa,0,0,31,0,0,50,0,,0
372967115,377221784,5.201.224.27,0,0,,2023-12-10 01:12:41,2023-12-10 01:12:41,fa,0,0,43,0,0,50,0,,0
372967114,377221783,5.214.63.31,0,0,,2023-12-10 01:12:40,2023-12-10 01:12:40,fa,0,0,39,0,0,39,0,,0
372967113,377221782,2.147.146.37,0,0,,2023-12-10 01:12:40,2023-12-10 01:12:40,fa,1,0,55,0,0,55,0,,0
372967112,377221781,5.106.155.90,0,0,,2023-12-10 01:12:36,2023-12-10 01:12:36,fa,0,0,18,18,0,18,18,,0
372967111,377221780,185.115.78.42,0,0,,2023-12-10 01:12:31,2023-12-10 01:12:31,fa,0,0,34,0,0,40,0,,0
372967110,377221779,91.133.155.59,0,0,,2023-12-10 01:12:26,2023-12-10 01:12:26,fa,0,0,67,0,0,70,15,,0
372967109,377221778,204.18.209.19,0,0,,2023-12-10 01:12:26,2023-12-10 01:12:26,fa,1,0,51,27,0,51,27,,0
372967108,377221777,139.162.211.254,0,0,,2023-12-10 01:12:25,2023-12-10 01:12:25,fa,0,0,70,0,0,70,0,,0
372967107,377221776,2.145.2.25,0,0,,2023-12-10 01:12:21,2023-12-10 01:12:21,fa,0,0,22,0,0,22,0,,0
372967106,377221775,46.164.88.69,0,0,,2023-12-10 01:12:19,2023-12-10 01:12:19,fa,0,0,66,0,0,70,0,,0
372967105,377221774,178.131.23.22,0,0,,2023-12-10 01:12:18,2023-12-10 01:12:18,fa,1,0,41,0,0,70,15,,0
372967104,377221773,144.76.254.193,0,0,,2023-12-10 01:12:16,2023-12-10 01:12:16,fa,0,0,46,24,0,46,24,,0
372967103,377221772,2.177.197.125,0,0,,2023-12-10 01:12:15,2023-12-10 01:12:15,fa,1,0,36,20,0,36,20,,0
372967102,377221771,109.125.165.65,0,0,,2023-12-10 01:12:14,2023-12-10 01:12:14,fa,0,0,43,0,0,43,0,,0
372967101,377221770,194.26.21.137,0,0,,2023-12-10 01:12:10,2023-12-10 01:12:10,fa,0,0,51,0,0,70,0,,0
372967100,377221769,204.18.209.19,0,0,,2023-12-10 01:12:09,2023-12-10 01:12:09,fa,1,0,51,27,0,51,27,,0
372967099,377221768,5.211.49.127,0,0,,2023-12-10 01:12:09,2023-12-10 01:12:09,fa,0,0,45,0,0,45,0,,0
372967098,377221767,5.52.90.51,0,0,,2023-12-10 01:12:09,2023-12-10 01:12:09,fa,0,0,53,0,0,45,0,,0
372967097,377221766,5.125.169.132,0,0,,2023-12-10 01:12:06,2023-12-10 01:12:06,fa,0,0,62,0,0,62,0,,0
372967096,377221765,185.226.117.231,0,0,,2023-12-10 01:12:05,2023-12-10 01:12:05,fa,0,0,43,0,0,40,0,,0
372967095,377221764,5.208.148.204,0,0,,2023-12-10 01:12:04,2023-12-10 01:12:04,fa,1,0,59,0,0,70,0,,0
372967094,377221763,2.147.138.6,0,0,,2023-12-10 01:12:03,2023-12-10 01:12:03,fa,0,0,40,0,0,45,0,,0
372967093,377221762,78.158.183.98,0,0,,2023-12-10 01:11:57,2023-12-10 01:11:57,fa,1,0,35,0,0,60,15,,0
372967092,377221761,113.203.19.37,0,0,,2023-12-10 01:11:55,2023-12-10 01:11:55,fa,0,0,47,0,0,47,0,,0
372967091,377221760,5.124.16.122,0,0,,2023-12-10 01:11:53,2023-12-10 01:11:53,fa,0,0,59,0,0,59,15,,0
372967090,377221759,5.211.171.34,0,0,,2023-12-10 01:11:52,2023-12-10 01:11:52,fa,0,0,39,0,0,70,0,,0
372967089,377221758,5.124.246.154,0,0,,2023-12-10 01:11:52,2023-12-10 01:11:52,fa,0,0,0,0,0,0,0,,0
